Anime Name,Link
Beastars,https://anime4up.rest/episode/beastars-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Urashimasakatasen no Nichijou,https://anime4up.rest/episode/urashimasakatasen-no-nichijou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Ahiru no Sora,https://anime4up.rest/episode/ahiru-no-sora-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Radiant 2nd Season,https://anime4up.rest/episode/radiant-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Babylon,https://anime4up.rest/episode/babylon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Babylon,https://anime4up.rest/episode/babylon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-tvwsa/
Try Knights,https://anime4up.rest/episode/try-knights-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-qxbta/
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-ginga-eiyuu-densetsu-die-neue-these-seiran-1-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Diamond no Ace: Act II,https://anime4up.rest/episode/diamond-no-ace-act-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-28/
Phantasy Star Online 2: Episode Oracle,https://anime4up.rest/episode/phantasy-star-online-2-episode-oracle-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Arifureta Shokugyou de Sekai Saikyou,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Mini Yuri,https://anime4up.rest/episode/mini-yuri-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Mini Yuri,https://anime4up.rest/episode/mini-yuri-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
SD Gundam World: Sangoku Souketsuden,https://anime4up.rest/episode/sd-gundam-world-sangoku-souketsuden-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
SD Gundam World: Sangoku Souketsuden,https://anime4up.rest/episode/sd-gundam-world-sangoku-souketsuden-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
SD Gundam World: Sangoku Souketsuden,https://anime4up.rest/episode/sd-gundam-world-sangoku-souketsuden-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",https://anime4up.rest/episode/watashi-nouryoku-wa-heikinchi-de-tte-itta-yo-ne-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Gintama: Monster Strike-hen,https://anime4up.rest/episode/gintama-monster-strike-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Choujigen Game Neptune The Animation: Nep no Natsuyasumi,https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-choujigen-game-neptune-the-animation-nep-no-natsuyasumi/
Bem,https://anime4up.rest/episode/bem-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Babylon,https://anime4up.rest/episode/babylon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Africa no Salaryman (TV),https://anime4up.rest/episode/africa-no-salaryman-tv-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Fairy Gone 2nd Season,https://anime4up.rest/episode/fairy-gone-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Vinland Saga,https://anime4up.rest/episode/vinland-saga-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13/
Monster Strike The Animation,https://anime4up.rest/episode/monster-strike-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-51/
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,https://anime4up.rest/episode/keishichou-tokumubu-tokushu-kyouakuhan-taisakushitsu-dainanaka-tokunana-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Wangpai Yushi,https://anime4up.rest/episode/wangpai-yushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Gegege no Kitarou (2018),https://anime4up.rest/episode/gegege-no-kitarou-2018-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-76/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-905/
Kono Oto Tomare! 2nd Season,https://anime4up.rest/episode/kono-oto-tomare-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Bokutachi wa Benkyou ga Dekinai 2,https://anime4up.rest/episode/bokutachi-wa-benkyou-ga-dekinai-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Sword Art Online: Alicization - War of Underworld,https://anime4up.rest/episode/sword-art-online-alicization-war-of-underworld-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-0/
Fate/Grand Order: Zettai Majuu Sensen Babylonia,https://anime4up.rest/episode/fate-grand-order-zettai-majuu-sensen-babylonia-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Val x Love,https://anime4up.rest/episode/val-x-love-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Mairimashita! Iruma-kun,https://anime4up.rest/episode/mairimashita-iruma-kun-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Detective Conan,https://anime4up.rest/episode/detective-conan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-956/
Boku no Hero Academia: All Might - Rising The Animation,https://anime4up.rest/episode/boku-no-hero-academia-all-might-rising-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/
Boku no Hero Academia 2nd Season: Hero Note,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-hero-note-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/
Granblue Fantasy The Animation Season 2,https://anime4up.rest/episode/granblue-fantasy-the-animation-season-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Chuubyou Gekihatsu Boy,https://anime4up.rest/episode/chuubyou-gekihatsu-boy-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Null Peta,https://anime4up.rest/episode/null-peta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Dr. Stone,https://anime4up.rest/episode/dr-stone-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-14/
Azur Lane,https://anime4up.rest/episode/azur-lane-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,https://anime4up.rest/episode/choujin-koukousei-tachi-wa-isekai-demo-yoyuu-de-ikinuku-you-desu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Houkago Saikoro Club,https://anime4up.rest/episode/houkago-saikoro-club-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Radiant 2nd Season,https://anime4up.rest/episode/radiant-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Ore wo Suki nano wa Omae dake ka yo,https://anime4up.rest/episode/ore-wo-suki-nano-wa-omae-dake-ka-yo-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Hataage! Kemono Michi,https://anime4up.rest/episode/hataage-kemono-michi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Urashimasakatasen no Nichijou,https://anime4up.rest/episode/urashimasakatasen-no-nichijou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,https://anime4up.rest/episode/shinchou-yuusha-kono-yuusha-ga-ore-tueee-kuse-ni-shinchou-sugiru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,https://anime4up.rest/episode/honzuki-no-gekokujou-shisho-ni-naru-tame-ni-wa-shudan-wo-erandeiraremasen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,https://anime4up.rest/episode/kono-yo-no-hate-de-koi-wo-utau-shoujo-yu-no-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-26-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Mo Dao Zu Shi 2,https://anime4up.rest/episode/mo-dao-zu-shi-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Machikado Mazoku,https://anime4up.rest/episode/machikado-mazoku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Ahiru no Sora,https://anime4up.rest/episode/ahiru-no-sora-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Boku no Hero Academia: Training of the Dead,https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-boku-no-hero-academia-training-of-the-dead/
Boku no Hero Academia: Sukue! Kyuujo Kunren!,https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-boku-no-hero-academia-sukue-kyuujo-kunren/
Boku no Hero Academia the Movie 1: Futari no Hero,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-boku-no-hero-academia-the-movie-1-futari-no-hero/
Try Knights,https://anime4up.rest/episode/try-knights-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Sounan Desu ka?,https://anime4up.rest/episode/sounan-desu-ka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Diamond no Ace: Act II,https://anime4up.rest/episode/diamond-no-ace-act-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-27/
Mo Dao Zu Shi 2,https://anime4up.rest/episode/mo-dao-zu-shi-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Cop Craft,https://anime4up.rest/episode/cop-craft-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Arifureta Shokugyou de Sekai Saikyou,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Re:Stage! Dream Days♪,https://anime4up.rest/episode/restage-dream-days%e2%99%aa-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Laidbackers,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-laidbackers/
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-ginga-eiyuu-densetsu-die-neue-these-seiran-1-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-psycho-pass-sinners-of-the-system-case-1-tsumi-to-bachi/
Yami Shibai 7,https://anime4up.rest/episode/yami-shibai-7-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Bem,https://anime4up.rest/episode/bem-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,https://anime4up.rest/episode/lord-el-melloi-ii-sei-no-jikenbo-rail-zeppelin-grace-note-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Vinland Saga,https://anime4up.rest/episode/vinland-saga-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Wangpai Yushi,https://anime4up.rest/episode/wangpai-yushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Wangpai Yushi,https://anime4up.rest/episode/wangpai-yushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Gegege no Kitarou (2018),https://anime4up.rest/episode/gegege-no-kitarou-2018-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-75/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-904/
Fairy Tail: Final Series,https://anime4up.rest/episode/fairy-tail-final-series-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-51-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Senki Zesshou Symphogear XV,https://anime4up.rest/episode/senki-zesshou-symphogear-xv-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Black Fox,https://anime4up.rest/episode/black-fox-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/
Detective Conan,https://anime4up.rest/episode/detective-conan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-955/
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,https://anime4up.rest/episode/tsuujou-kougeki-ga-zentai-kougeki-de-ni-kai-kougeki-no-okaasan-wa-suki-desu-ka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Granbelm,https://anime4up.rest/episode/granbelm-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Yu☆Gi☆Oh! VRAINS,https://anime4up.rest/episode/yu%e2%98%86gi%e2%98%86oh-vrains-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-120-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Toaru Kagaku no Accelerator,https://anime4up.rest/episode/toaru-kagaku-no-accelerator-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,https://anime4up.rest/episode/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Dr. Stone,https://anime4up.rest/episode/dr-stone-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13/
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,https://anime4up.rest/episode/kono-yo-no-hate-de-koi-wo-utau-shoujo-yu-no-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-25/
Ensemble Stars!,https://anime4up.rest/episode/ensemble-stars-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Re:Stage! Dream Days♪,https://anime4up.rest/episode/restage-dream-days%e2%99%aa-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Isekai Cheat Magician,https://anime4up.rest/episode/isekai-cheat-magician-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
"Maou-sama, Retry!",https://anime4up.rest/episode/maou-sama-retry-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-mob-psycho-100-dai-ikkai-rei-toka-soudansho-ian-ryokou-kokoro-mitasu-iyashi-no-tabi/
Promare: Galo-hen,https://anime4up.rest/episode/%d8%a7%d9%88%d9%86%d8%a7-promare-galo-hen/
Try Knights,https://anime4up.rest/episode/try-knights-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Ensemble Stars!,https://anime4up.rest/episode/ensemble-stars-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Diamond no Ace: Act II,https://anime4up.rest/episode/diamond-no-ace-act-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-26/
Arifureta Shokugyou de Sekai Saikyou,https://anime4up.rest/episode/arifureta-shokugyou-de-sekai-saikyou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Cop Craft,https://anime4up.rest/episode/cop-craft-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Kochouki: Wakaki Nobunaga,https://anime4up.rest/episode/kochouki-wakaki-nobunaga-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,https://anime4up.rest/episode/kawaikereba-hentai-demo-suki-ni-natte-kuremasu-ka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Karakai Jouzu no Takagi-san 2,https://anime4up.rest/episode/karakai-jouzu-no-takagi-san-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Bem,https://anime4up.rest/episode/bem-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-25-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Yami Shibai 7,https://anime4up.rest/episode/yami-shibai-7-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Machikado Mazoku,https://anime4up.rest/episode/machikado-mazoku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-24/
Vinland Saga,https://anime4up.rest/episode/vinland-saga-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Nakanohito Genome [Jikkyouchuu],https://anime4up.rest/episode/nakanohito-genome-jikkyouchuu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-23/
Zenonzard The Animation Episode 0,https://anime4up.rest/episode/zenonzard-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-00/
Totsukuni no Shoujo,https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-totsukuni-no-shoujo/
Gegege no Kitarou (2018),https://anime4up.rest/episode/gegege-no-kitarou-2018-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-74/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-903/
Fairy Tail: Final Series,https://anime4up.rest/episode/fairy-tail-final-series-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-50/
Hakata Mentai! Pirikarako-chan,https://anime4up.rest/episode/hakata-mentai-pirikarako-chan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-22/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-17/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-16/
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,https://anime4up.rest/episode/lord-el-melloi-ii-sei-no-jikenbo-rail-zeppelin-grace-note-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Senki Zesshou Symphogear XV,https://anime4up.rest/episode/senki-zesshou-symphogear-xv-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-15/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-14/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Araburu Kisetsu no Otome-domo yo.,https://anime4up.rest/episode/araburu-kisetsu-no-otome-domo-yo-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Enen no Shouboutai,https://anime4up.rest/episode/enen-no-shouboutai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,https://anime4up.rest/episode/tsuujou-kougeki-ga-zentai-kougeki-de-ni-kai-kougeki-no-okaasan-wa-suki-desu-ka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Granbelm,https://anime4up.rest/episode/granbelm-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Joshikousei no Mudazukai,https://anime4up.rest/episode/joshikousei-no-mudazukai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Toaru Kagaku no Accelerator,https://anime4up.rest/episode/toaru-kagaku-no-accelerator-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,https://anime4up.rest/episode/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Given,https://anime4up.rest/episode/given-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Given,https://anime4up.rest/episode/given-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Given,https://anime4up.rest/episode/given-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Dr. Stone,https://anime4up.rest/episode/dr-stone-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Yu☆Gi☆Oh! VRAINS,https://anime4up.rest/episode/yu%e2%98%86gi%e2%98%86oh-vrains-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-119/
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",https://anime4up.rest/episode/uchi-no-ko-no-tame-naraba-ore-wa-moshikashitara-maou-mo-taoseru-kamo-shirenai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Ensemble Stars!,https://anime4up.rest/episode/ensemble-stars-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Ensemble Stars!,https://anime4up.rest/episode/ensemble-stars-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Kanata no Astra,https://anime4up.rest/episode/kanata-no-astra-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Mix: Meisei Story,https://anime4up.rest/episode/mix-meisei-story-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-23/
Boku no Hero Academia 2nd Season,https://anime4up.rest/episode/boku-no-hero-academia-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Dumbbell Nan Kilo Moteru?,https://anime4up.rest/episode/dumbbell-nan-kilo-moteru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,https://anime4up.rest/episode/kono-yo-no-hate-de-koi-wo-utau-shoujo-yu-no-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-24/
